machine_id,industry,component_type,machining_operation,workpiece_material,cycle,timestamp,spindle_speed_rpm,spindle_current_a,torque_nm,vibration_x,vibration_y,vibration_z,temperature_c,coolant_pressure_bar,cutting_force_n,acoustic_emission,tool_wear_percent,tool_age_hours,rul_hours,anomaly_score,failure_probability,health_score,failure,status,maintenance_recommendation
AUTO-CNC-001,Automotive Manufacturing,Engine Block,Boring,Aluminum Alloy,0,2025-01-01 00:00:00.000000000,3744.259,26.479,58.29,0.6514,0.5008,0.7033,59.612,4.837,491.405,27.052,0.311,0.0,882.109,0.14297,0.21817,86.494,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,426,2025-01-22 22:49:39.618363995,3854.936,16.548,64.199,1.2095,1.2219,1.26,58.748,6.338,551.719,25.4,17.898,526.828,1116.246,0.17931,0.14529,84.357,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,427,2025-01-23 00:03:51.683195835,3918.154,16.491,63.842,1.3051,1.0759,1.2892,57.888,6.386,556.279,31.379,17.06,528.064,1122.837,0.20776,0.14334,85.65,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,428,2025-01-23 01:18:03.748027676,3841.553,16.554,63.431,1.0479,1.022,1.0478,57.406,6.356,539.897,27.869,16.133,529.301,1132.656,0.16642,0.1229,86.108,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,429,2025-01-23 02:32:15.812859516,3932.142,17.378,63.946,1.2569,1.0885,1.2861,57.363,6.456,550.53,28.575,16.319,530.538,1107.702,0.20537,0.12847,84.25,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,430,2025-01-23 03:46:27.877691356,3835.853,15.81,62.026,1.1094,0.9127,1.1848,57.375,6.426,532.041,28.446,15.188,531.774,1142.306,0.16244,0.12822,86.92,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,431,2025-01-23 05:00:39.942523197,3917.124,16.118,64.351,1.0822,1.1343,1.2442,58.127,6.211,559.611,27.845,16.295,533.011,1116.498,0.17914,0.14883,83.732,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,432,2025-01-23 06:14:52.007355037,3773.595,16.132,62.733,1.078,0.9525,1.3106,58.917,6.224,541.239,28.244,17.03,534.248,1123.085,0.20305,0.12556,85.231,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,433,2025-01-23 07:29:04.072186877,3939.053,16.415,62.985,1.1813,0.9056,1.2663,57.612,6.388,533.463,28.928,16.367,535.484,1121.085,0.18445,0.14469,85.32,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,434,2025-01-23 08:43:16.137018718,3841.698,16.19,65.292,1.0951,1.0514,1.3467,58.351,6.474,557.043,33.97,18.79,536.721,1086.779,0.21639,0.12683,84.056,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,435,2025-01-23 09:57:28.201850558,3902.864,16.185,64.416,1.1878,1.0294,1.1544,58.657,6.345,545.026,28.441,16.082,537.958,1138.996,0.18382,0.12525,85.321,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,436,2025-01-23 11:11:40.266682398,3851.096,16.55,64.898,1.1851,1.185,1.2954,58.788,6.42,543.327,32.631,17.244,539.195,1117.632,0.17709,0.13765,82.542,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,437,2025-01-23 12:25:52.331514239,3779.048,16.267,62.921,1.2937,1.2895,1.256,58.562,6.393,535.825,33.758,17.03,540.431,1117.961,0.21866,0.10968,85.076,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,438,2025-01-23 13:40:04.396346079,3820.475,16.043,64.659,1.2012,1.1176,1.5382,57.515,6.322,566.594,29.637,18.883,541.668,1104.898,0.21443,0.13928,83.405,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,439,2025-01-23 14:54:16.461177919,3902.087,16.597,66.644,1.0697,1.1292,1.3603,58.891,6.453,580.852,26.674,16.812,542.905,1102.801,0.21354,0.15079,82.614,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,440,2025-01-23 16:08:28.526009760,3916.384,16.234,64.313,1.1693,0.8968,1.0796,57.912,6.407,547.979,29.688,16.331,544.141,1133.158,0.19152,0.12329,86.597,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,441,2025-01-23 17:22:40.590841600,3887.345,16.509,64.517,1.2652,0.9938,1.31,58.297,6.437,554.77,33.966,18.715,545.378,1103.751,0.22429,0.15973,84.122,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,442,2025-01-23 18:36:52.655673441,3918.322,15.766,61.353,1.1152,0.9174,1.0315,58.013,6.383,526.804,28.355,17.079,546.615,1126.78,0.17064,0.14126,86.66,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,443,2025-01-23 19:51:04.720505281,3862.57,17.174,64.772,1.2726,0.9291,1.2105,56.516,6.515,549.065,29.712,17.934,547.851,1120.137,0.17709,0.13283,84.728,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,444,2025-01-23 21:05:16.785337121,3891.615,16.759,67.781,1.1315,1.1062,0.9526,57.686,6.561,587.453,29.257,17.157,549.088,1137.673,0.18501,0.15519,85.221,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,445,2025-01-23 22:19:28.850168962,3776.382,15.991,63.474,1.1424,1.0992,1.2514,58.476,6.313,546.892,30.245,17.663,550.325,1113.236,0.1945,0.15818,84.909,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,446,2025-01-23 23:33:40.915000802,3853.756,15.833,64.746,1.3967,1.2734,1.4162,59.01,6.398,552.216,29.033,20.064,551.561,1098.496,0.2092,0.15941,83.74,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,447,2025-01-24 00:47:52.979832643,3939.438,16.178,65.25,1.0038,1.1066,1.2642,58.279,6.396,562.73,30.404,16.992,552.798,1133.347,0.1981,0.12492,84.931,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,448,2025-01-24 02:02:05.044664483,3804.316,16.633,66.006,1.3866,1.1265,1.4294,58.717,6.348,564.013,31.435,18.22,554.035,1100.409,0.20921,0.14258,82.589,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,449,2025-01-24 03:16:17.109496323,3809.932,16.935,64.757,1.3755,1.3119,1.531,57.82,6.435,556.349,33.109,19.212,555.271,1100.818,0.24395,0.14063,82.271,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,450,2025-01-24 04:30:29.174328164,3865.183,17.393,65.713,1.0713,0.9202,1.2757,58.333,6.461,558.237,30.594,16.863,556.508,1120.907,0.21272,0.14055,84.392,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,451,2025-01-24 05:44:41.239160004,3936.571,16.65,63.268,1.1987,1.1598,1.3308,58.682,6.286,538.644,31.484,18.478,557.745,1112.022,0.21146,0.12266,82.352,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,452,2025-01-24 06:58:53.303991845,3828.514,16.014,64.141,1.1353,1.051,1.4046,58.968,6.288,550.354,29.896,18.779,558.981,1101.898,0.21752,0.15435,83.336,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,453,2025-01-24 08:13:05.368823685,3797.866,16.544,64.988,1.221,1.122,1.3602,57.773,6.497,565.028,28.967,19.825,560.218,1094.634,0.19762,0.14635,81.716,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,454,2025-01-24 09:27:17.433655525,3845.771,16.181,63.296,1.187,1.0171,1.2905,56.811,6.499,545.271,32.897,19.27,561.455,1105.43,0.17408,0.12185,85.011,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,455,2025-01-24 10:41:29.498487366,3898.235,16.06,66.413,1.1043,1.1653,1.1222,58.344,6.299,573.9,29.521,18.885,562.692,1101.843,0.19829,0.14722,84.715,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,456,2025-01-24 11:55:41.563319206,3846.352,16.314,65.202,1.0735,1.2042,1.404,57.351,6.392,554.598,29.808,19.094,563.928,1110.388,0.20212,0.08723,84.114,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,457,2025-01-24 13:09:53.628151046,3780.555,16.337,64.681,1.245,1.0058,1.1718,57.899,6.394,548.407,31.591,17.71,565.165,1120.369,0.18396,0.12133,85.435,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,458,2025-01-24 14:24:05.692982887,3885.457,17.055,64.101,1.2339,0.9882,1.1995,57.872,6.486,545.639,29.905,18.696,566.402,1102.967,0.18344,0.15449,82.27,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,459,2025-01-24 15:38:17.757814727,3820.16,16.802,63.173,1.2792,1.1142,1.4384,58.721,6.47,539.088,29.617,20.961,567.638,1089.688,0.22924,0.15646,80.916,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,460,2025-01-24 16:52:29.822646567,3855.57,16.672,64.991,1.2707,1.0148,1.2944,58.185,6.293,561.762,28.118,20.076,568.875,1093.27,0.21449,0.14611,83.347,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,461,2025-01-24 18:06:41.887478408,3870.395,16.632,63.597,1.1188,1.0516,1.2596,58.795,6.328,549.088,31.568,19.858,570.112,1087.581,0.22298,0.13898,84.225,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,462,2025-01-24 19:20:53.952310248,3834.001,15.754,62.592,1.1417,1.2421,1.5022,57.613,6.257,546.238,30.066,18.978,571.348,1113.055,0.19532,0.16085,82.19,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,463,2025-01-24 20:35:06.017142088,3798.311,16.757,64.27,1.2137,1.1667,1.346,57.951,6.423,555.864,31.25,19.841,572.585,1111.111,0.17502,0.11907,82.752,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,464,2025-01-24 21:49:18.081973929,3834.135,17.5,65.155,1.1929,0.9255,1.2667,58.693,6.446,564.224,30.349,19.615,573.822,1095.336,0.20978,0.14372,83.649,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,465,2025-01-24 23:03:30.146805769,3894.254,17.085,62.669,1.1775,0.8569,1.3084,58.143,6.512,540.919,32.326,20.665,575.058,1094.906,0.20488,0.13277,82.342,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,466,2025-01-25 00:17:42.211637609,3855.293,16.694,64.124,1.0473,1.2264,1.442,58.568,6.329,552.099,31.526,19.626,576.295,1090.168,0.21928,0.15456,82.519,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,467,2025-01-25 01:31:54.276469450,3878.245,17.177,62.95,1.3145,1.0248,1.3657,57.547,6.17,545.062,31.29,18.748,577.532,1102.841,0.22607,0.15477,82.876,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,468,2025-01-25 02:46:06.341301290,3928.465,15.625,61.725,1.2975,1.1211,1.0841,57.983,6.516,528.028,32.968,18.839,578.768,1112.417,0.20726,0.10689,84.586,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,469,2025-01-25 04:00:18.406133131,3873.961,17.567,65.598,1.2661,1.1838,1.5303,58.378,6.284,566.178,32.734,19.324,580.005,1103.744,0.23628,0.16188,81.042,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,470,2025-01-25 05:14:30.470964971,3858.234,16.17,62.288,1.4146,1.1664,1.3263,59.835,6.47,538.981,32.255,20.664,581.242,1089.729,0.21647,0.15254,83.532,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,471,2025-01-25 06:28:42.535796811,3861.114,15.979,61.591,1.2885,1.2058,1.3224,58.578,6.301,524.059,31.294,18.816,582.478,1125.244,0.20899,0.15512,82.87,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,472,2025-01-25 07:42:54.600628652,3926.26,16.494,64.189,1.1359,1.0105,1.3944,57.677,6.462,549.355,29.921,19.82,583.715,1102.887,0.19189,0.15061,83.404,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,473,2025-01-25 08:57:06.665460492,3937.812,16.425,62.212,1.4267,1.1733,1.2827,58.042,6.402,535.951,29.993,20.358,584.952,1105.438,0.22144,0.12869,81.601,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,474,2025-01-25 10:11:18.730292332,3836.77,16.067,65.016,1.3099,1.1012,1.2936,59.733,6.354,563.862,30.403,20.209,586.189,1094.818,0.23058,0.12706,83.385,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,475,2025-01-25 11:25:30.795124173,3812.299,16.156,62.47,1.2807,1.2354,1.4078,59.271,6.401,534.975,32.73,19.861,587.425,1097.112,0.23004,0.16633,81.048,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,476,2025-01-25 12:39:42.859956013,3838.652,15.867,66.23,1.3403,1.1935,1.2469,59.332,6.259,574.777,33.434,21.393,588.662,1080.539,0.20687,0.13075,82.801,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,477,2025-01-25 13:53:54.924787853,3868.935,16.24,63.27,1.1749,1.1352,1.2967,58.742,6.38,541.2,31.278,21.179,589.899,1089.195,0.19174,0.16349,83.951,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,478,2025-01-25 15:08:06.989619694,3876.874,16.029,63.562,1.3398,1.047,1.4266,57.021,6.44,552.699,34.558,20.526,591.135,1109.052,0.23095,0.10982,84.62,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,479,2025-01-25 16:22:19.054451535,3833.569,16.387,60.862,1.2318,1.1623,1.4384,58.711,6.325,519.743,31.772,20.794,592.372,1094.565,0.21289,0.11425,83.217,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,480,2025-01-25 17:36:31.119283374,3907.574,15.23,65.343,0.99,1.0799,1.024,59.556,6.186,563.876,29.31,20.627,593.609,1104.452,0.17549,0.14096,84.759,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,481,2025-01-25 18:50:43.184115215,3819.692,15.321,63.437,1.218,1.1257,1.5607,57.126,6.345,553.641,30.921,21.226,594.845,1101.263,0.21317,0.13096,82.166,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,482,2025-01-25 20:04:55.248947056,3903.592,16.356,61.714,1.2416,1.0111,1.1956,58.055,6.449,542.256,29.999,20.071,596.082,1103.717,0.20698,0.15529,81.776,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,483,2025-01-25 21:19:07.313778896,3796.607,16.735,65.391,1.1838,1.2545,1.473,59.268,6.368,560.312,31.313,22.804,597.319,1080.688,0.23329,0.13991,83.389,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,484,2025-01-25 22:33:19.378610736,3874.307,16.464,63.971,1.3286,1.1863,1.4391,58.647,6.308,555.315,31.52,23.418,598.555,1072.702,0.22971,0.14388,82.256,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,485,2025-01-25 23:47:31.443442577,3933.449,16.287,64.183,1.3312,1.1496,1.2689,58.983,6.45,551.072,30.297,22.278,599.792,1087.002,0.23297,0.14336,84.742,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,486,2025-01-26 01:01:43.508274417,3833.49,16.51,66.92,1.3813,1.1551,1.2601,58.46,6.338,584.31,32.778,21.265,601.029,1087.475,0.24063,0.14429,83.672,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,487,2025-01-26 02:15:55.573106257,3775.99,17.078,67.933,1.2244,1.1396,1.5161,58.682,6.364,584.428,32.396,22.583,602.265,1065.261,0.24862,0.15987,82.845,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,488,2025-01-26 03:30:07.637938098,3807.319,17.015,66.438,1.5158,1.3223,1.3055,57.767,6.29,570.691,30.602,22.357,603.502,1086.911,0.24357,0.14894,81.351,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,489,2025-01-26 04:44:19.702769938,3840.069,16.456,65.33,1.4416,1.0294,1.1851,58.1,6.335,559.009,29.65,22.846,604.739,1084.313,0.23719,0.16675,81.704,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,490,2025-01-26 05:58:31.767601778,3842.911,15.705,61.479,1.2924,1.2226,1.5036,57.444,6.439,535.716,31.695,20.913,605.975,1091.862,0.1879,0.12663,84.919,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,491,2025-01-26 07:12:43.832433619,3853.214,16.821,63.298,1.3802,1.3261,1.5006,57.595,6.442,542.835,32.714,23.071,607.212,1062.143,0.25035,0.14631,80.418,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,492,2025-01-26 08:26:55.897265459,3822.296,16.695,65.852,1.3493,1.1097,1.5399,57.86,6.325,567.159,32.084,23.392,608.449,1080.228,0.22406,0.16814,81.011,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,493,2025-01-26 09:41:07.962097299,3846.863,16.975,63.847,1.2758,1.1803,1.3556,58.916,6.339,554.322,35.94,22.474,609.686,1080.19,0.22718,0.13765,81.63,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,494,2025-01-26 10:55:20.026929140,3772.564,16.139,65.834,1.2855,1.2413,1.3179,59.555,6.503,566.846,31.563,21.915,610.922,1086.973,0.22601,0.15314,81.109,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,495,2025-01-26 12:09:32.091760980,3850.48,16.503,66.181,1.4653,1.2731,1.5242,60.112,6.456,555.564,32.095,23.563,612.159,1061.349,0.23274,0.15827,79.24,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,496,2025-01-26 13:23:44.156592820,3878.817,16.825,65.173,1.2448,1.4891,1.7691,58.681,6.414,565.499,32.143,22.197,613.396,1065.678,0.21574,0.14376,80.959,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,497,2025-01-26 14:37:56.221424661,3836.579,15.992,62.498,1.3103,1.2577,1.4948,60.138,6.505,540.605,31.841,22.191,614.632,1079.442,0.23003,0.1732,82.459,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,498,2025-01-26 15:52:08.286256501,3829.111,16.08,65.522,1.0974,1.3034,1.5042,58.731,6.383,571.391,31.463,20.906,615.869,1084.45,0.22187,0.14628,82.57,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,499,2025-01-26 17:06:20.351088341,3813.737,15.316,62.883,1.2072,1.2705,1.4087,58.82,6.3,536.612,29.48,22.014,617.106,1074.555,0.21137,0.15143,81.558,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,500,2025-01-26 18:20:32.415920182,3865.133,16.66,67.797,1.361,1.2619,1.4041,59.301,6.359,579.694,29.891,22.456,618.342,1073.422,0.21688,0.13969,82.736,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,501,2025-01-26 19:34:44.480752023,3816.276,15.579,61.719,1.4049,1.1515,1.289,58.751,6.334,534.849,31.329,22.062,619.579,1087.784,0.21648,0.13206,83.165,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,502,2025-01-26 20:48:56.545583862,3791.311,16.355,64.292,1.3257,1.1904,1.441,57.693,6.387,551.627,30.843,23.397,620.816,1090.881,0.22273,0.14742,82.168,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,503,2025-01-26 22:03:08.610415703,3788.254,17.002,63.322,1.214,1.3723,1.6964,57.987,6.491,547.159,27.148,21.827,622.052,1080.36,0.22843,0.13734,82.131,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,504,2025-01-26 23:17:20.675247543,4011.677,17.145,64.223,1.4005,1.1358,1.5084,60.438,6.384,558.121,32.008,24.563,623.289,1048.371,0.27203,0.16894,81.828,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,505,2025-01-27 00:31:32.740079384,3809.063,15.767,64.824,1.4042,1.3123,1.6289,58.737,6.426,545.736,34.451,24.886,624.526,1052.551,0.22773,0.15852,81.868,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,506,2025-01-27 01:45:44.804911224,3927.954,16.218,62.199,1.3806,1.1488,1.4582,57.985,6.331,540.24,31.61,22.281,625.762,1090.476,0.243,0.12008,82.361,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,507,2025-01-27 02:59:56.869743065,3802.409,17.685,65.95,1.4143,1.3346,1.2236,57.395,6.16,574.108,31.307,22.726,626.999,1090.665,0.22697,0.13057,83.417,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,508,2025-01-27 04:14:08.934574905,3779.059,15.847,65.379,1.471,1.3214,1.2317,58.443,6.369,562.181,31.973,23.701,628.236,1072.007,0.24736,0.1372,83.179,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,509,2025-01-27 05:28:20.999406745,3824.862,16.157,64.044,1.3202,1.1909,1.3592,58.355,6.377,548.548,32.534,23.728,629.472,1059.677,0.24337,0.13207,80.766,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,510,2025-01-27 06:42:33.064238586,3760.302,16.502,62.621,1.2387,1.319,1.5418,58.548,6.263,536.55,29.255,24.221,630.709,1063.674,0.2248,0.1475,81.934,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,511,2025-01-27 07:56:45.129070426,3770.552,16.559,63.61,1.3302,1.3458,1.5553,57.491,6.37,544.457,30.989,23.401,631.946,1068.407,0.23675,0.1659,81.981,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,512,2025-01-27 09:10:57.193902266,3872.447,16.709,66.136,1.3446,1.2143,1.382,59.429,6.297,568.885,30.644,23.073,633.183,1074.817,0.23277,0.15925,81.886,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,513,2025-01-27 10:25:09.258734107,3748.595,17.58,65.605,1.4289,1.1979,1.6797,58.171,6.337,560.501,30.587,24.695,634.419,1071.963,0.25935,0.15616,78.259,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,514,2025-01-27 11:39:21.323565947,3774.957,17.531,64.343,1.4808,1.359,1.4348,59.42,6.425,550.699,32.693,23.775,635.656,1074.954,0.25175,0.1712,81.258,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,515,2025-01-27 12:53:33.388397787,3775.472,16.833,64.572,1.4837,1.2862,1.304,58.918,6.431,554.846,26.374,22.925,636.893,1079.801,0.21962,0.13115,82.336,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,516,2025-01-27 14:07:45.453229628,3793.34,16.659,66.784,1.3126,1.2153,1.6561,58.589,6.462,575.688,32.937,25.367,638.129,1059.165,0.23863,0.14758,80.477,0,HEALTHY,Continue production; routine monitoring
AUTO-CNC-028,Automotive Manufacturing,Transmission Case,Drilling,Steel,517,2025-01-27 15:21:57.518061468,3781.26,16.238,63.552,1.5315,1.3762,1.4492,57.862,6.377,544.674,32.3,25.009,639.366,1073.475,0.23919,0.17158,82.024,0,HEALTHY,Continue production; routine monitoring
